Date,hr,COAST,EAST,FWEST,NCENT,NORTH,SCENT,SOUTH,WEST
03/11/17,9,2419.143,2304.645,2232.645,2452.335,2306.462,2391.663,2272.125,2251.496
03/11/17,10,2452.262,2336.877,2254.615,2485.606,2326.302,2420.773,2305.104,2278.605
03/11/17,11,2456.797,2340.928,2258.137,2497.223,2329.998,2425.18,2314.607,2286.558
03/11/17,12,2453.568,2335.111,2257.922,2493.251,2320.389,2417.227,2315.948,2282.588
03/11/17,13,2449.251,2329.574,2257.156,2487.106,2317.791,2413.358,2319.882,2282.673
03/11/17,14,2442.711,2320.552,2255.563,2476.972,2313.454,2410.896,2320.628,2281.742
03/11/17,15,2433.404,2311.288,2253.357,2465.709,2308.737,2407.377,2316.641,2276.966
03/11/17,16,2427.153,2309.344,2251.05,2451.283,2296.459,2405.179,2312.198,2269.416
03/11/17,17,2427.752,2309.468,2247.16,2438.105,2288.477,2410.401,2305.116,2260.804
03/11/17,18,2430.062,2301.415,2239.652,2425.174,2294.017,2409.804,2298.605,2249.644
03/11/17,19,2419.489,2281.054,2226.034,2413.654,2301.322,2408.234,2292.499,2242.723
03/11/17,20,2392.409,2257.614,2209.612,2391.034,2279.62,2387.652,2266.852,2219.548
03/11/17,21,2347.583,2211.9,2173.41,2350.653,2239.157,2346.419,2221.464,2179.74
03/11/17,22,2293.909,2162.402,2129.886,2298.433,2193.909,2291.647,2172.086,2132.186
03/11/17,23,2239.799,2120.241,2090.986,2252.26,2159.502,2237.169,2129.82,2096.098
03/12/17,0,2237.392,2157.202,2121.734,2291.646,2192.757,2241.211,2151.313,2133.833
03/12/17,1,2208.936,2134.031,2101.677,2269.897,2173.777,2210.536,2124.156,2115.695
03/12/17,2,2179.69,2116.138,2087.075,2256.333,2151.388,2188.021,2100.212,2097.697
03/12/17,3,2177.585,2126.527,2082.688,2253.737,2147.915,2185.2,2091.606,2092.045
03/12/17,4,2199.588,2143.02,2097.229,2276.975,2163.958,2196.202,2108.322,2102.691
03/12/17,5,2225.864,2155.486,2108.406,2305.399,2180,2218.391,2115.289,2117.538
03/12/17,6,2230.807,2152.732,2113.11,2317.01,2188.218,2250.843,2123.028,2120.959
03/12/17,7,2216.292,2163.759,2112.31,2300.045,2179.776,2244.355,2117.042,2119.238
03/12/17,8,2242.88,2187.544,2131.915,2312.848,2194.031,2256.138,2134.993,2132.792
03/12/17,9,2274.264,2204.182,2152.284,2329.296,2210.813,2274.865,2156.404,2153.45
03/12/17,10,2295.905,2223.573,2171.856,2350.936,2230.436,2302.151,2178.305,2171.204
03/12/17,11,2313.405,2233.54,2181.725,2364.591,2241.172,2317.733,2191.348,2183.014
03/12/17,12,2325.159,2246.418,2185.293,2375.536,2251.682,2327.633,2199.894,2194.187
03/12/17,13,2335.735,2251.296,2188.389,2376.153,2257.225,2329.245,2201.871,2201.678
03/12/17,14,2341.901,2259.545,2197.994,2381.64,2267.104,2340.206,2206.17,2210.153
03/12/17,15,2349.817,2269.783,2203.671,2387.354,2278.702,2348.513,2211.826,2219.042
03/12/17,16,2364.898,2278.658,2206.06,2399.269,2288.496,2373.117,2221.437,2225.648
03/12/17,17,2353.18,2270.367,2199.57,2391.759,2271.277,2359.88,2215.521,2214.089
03/12/17,18,2351.988,2257.684,2188.933,2390.697,2267.279,2367.405,2204.354,2204.071
03/12/17,19,2354.962,2255.274,2200.17,2404.861,2287.534,2373.954,2215.627,2215.043
03/12/17,20,2346.711,2253.546,2195.933,2393.33,2288.506,2366.037,2215.605,2211.777
03/12/17,21,2322.038,2235.1,2182.604,2374.267,2264.685,2338.347,2199.264,2196.863
03/12/17,22,2294.652,2213.366,2176.786,2357.708,2246.254,2309.383,2183.025,2185.301
03/13/17,0,2327.303,2230.782,2202.908,2374.572,2271.339,2323.941,2208.953,2215.011
03/13/17,1,2311.064,2220.841,2190.949,2363.376,2266.458,2314.598,2195.838,2207.138
03/13/17,2,2305.11,2215.776,2185.075,2355.306,2252.389,2305.54,2182.471,2197.964
03/13/17,3,2299.947,2217.394,2187.224,2358.524,2249.233,2305.715,2182.081,2199.935
03/13/17,4,2335.902,2266.479,2221.376,2391.157,2278.384,2339.565,2212.354,2236.23
03/13/17,5,2431.399,2351.835,2294.026,2480.63,2356.211,2425.607,2293.07,2306.059
03/13/17,6,2569.35,2482.549,2411,2645.672,2486.856,2587.331,2408.269,2424.966
03/13/17,7,2687.135,2605.569,2537.285,2801.602,2615.364,2722.294,2537.666,2550.355
03/13/17,8,2770.918,2719.771,2628.796,2895.644,2716.078,2802.97,2622.277,2649.382
03/13/17,9,2823.517,2764.303,2669.768,2932.152,2752.989,2839.489,2659.821,2687.89
03/13/17,10,2868.539,2794.454,2695.39,2963.342,2782.146,2870.629,2691.265,2721.99
03/13/17,11,2879.043,2807.04,2705.614,2978.382,2793.673,2882.206,2703.427,2732.008
03/13/17,12,2894.885,2813.008,2706.871,2985.271,2800.518,2889.073,2712.378,2737.526
03/13/17,13,2906.326,2829.511,2720.719,3002.095,2816.428,2905.377,2732.002,2755.726
03/13/17,14,2918.469,2831.255,2723.805,3005.976,2819.788,2915.654,2736.634,2761.755
03/13/17,15,2910.496,2817.512,2713.309,2990.245,2805.664,2906.537,2722.38,2751.413
03/13/17,16,2889.374,2793.423,2686.088,2948.602,2777.622,2873.847,2701.308,2727.798
03/13/17,17,2824.106,2724.632,2624.855,2870.002,2710.365,2806.815,2649.448,2660.998
03/13/17,18,2773.16,2693.171,2585.195,2813.109,2667.289,2769.122,2611.325,2621.968
03/13/17,19,2763.72,2673.841,2567.122,2801.448,2654.512,2766.285,2596.268,2606.307
03/13/17,20,2749.192,2643.754,2560.079,2794.192,2657.884,2752.72,2590.338,2592.27
03/13/17,21,2699.171,2603.941,2526.078,2752.473,2623.742,2709.527,2553.197,2557.035
03/13/17,22,2628.214,2539.857,2471.71,2687.336,2553.447,2632.202,2492.713,2499.663
03/13/17,23,2559.935,2478.967,2429.238,2628.434,2502.106,2572.246,2438.707,2449.675
03/14/17,0,2522.359,2435.099,2380.148,2573.062,2470.286,2517.643,2402.217,2409.441
03/14/17,1,2490.752,2410.272,2357.342,2547.342,2451.517,2492.577,2374.342,2385.834
03/14/17,2,2466.821,2389.604,2335.891,2524.949,2424.412,2466.192,2346.642,2360.932
03/14/17,3,2442.297,2371.928,2315.871,2509.42,2401.508,2446.918,2327.839,2342.345
03/14/17,4,2453.29,2399.79,2327.919,2519.247,2409.265,2456.351,2333.194,2352.86
03/14/17,5,2533.712,2466.977,2386.389,2592.376,2472.457,2524.943,2397.911,2407.088
03/14/17,6,2655.113,2574.54,2480.409,2735.596,2583.851,2669.506,2490.073,2504.926
03/14/17,7,2732.66,2659.576,2567.688,2850.612,2671.671,2770.579,2577.871,2592.288
03/14/17,8,2788.58,2742.589,2632.361,2909.904,2743.58,2819.826,2635.43,2664.439
03/14/17,9,2835.107,2783.804,2672.463,2937.754,2776.324,2850.577,2672.227,2700.359
03/14/17,10,2871.385,2805.793,2697.083,2957.339,2796.529,2876.026,2698.416,2726.963
03/14/17,11,2875.369,2810.172,2702.533,2961.738,2797.982,2883.155,2711.284,2732.302
03/14/17,12,2885.348,2811.907,2707.88,2963.686,2803.108,2887.128,2720.174,2734.757
03/14/17,13,2901.886,2833.613,2725.452,2982.683,2818.794,2906.718,2745.194,2755.073
03/14/17,14,2910.399,2833.657,2731.059,2985.919,2822.069,2913.77,2754.14,2761.317
03/14/17,15,2901.351,2815.882,2720.759,2968.837,2807.997,2905.989,2742.62,2750.669
03/14/17,16,2874.743,2785.588,2691.122,2927.083,2775.838,2869.887,2717.398,2723.866
03/14/17,17,2817.09,2724.226,2637.765,2861.128,2715.238,2813.784,2668.926,2664.718
03/14/17,18,2775.625,2697.632,2604.543,2810.389,2675.355,2774.471,2635.288,2627.302
03/14/17,19,2765.804,2673.906,2584.169,2798.241,2662.776,2767.76,2614.901,2608.858
03/14/17,20,2755.047,2650.184,2576.542,2792.811,2671.164,2757.072,2609.905,2598.131
03/14/17,21,2699.654,2602.643,2534.497,2743.637,2630.251,2706.079,2564.411,2555.82
03/14/17,22,2629.603,2541.138,2479.716,2677.767,2562.632,2630.364,2504.304,2498.606
03/14/17,23,2558.383,2476.384,2424.702,2613.627,2507.427,2565.996,2446.451,2444.175
03/15/17,0,2522.902,2432.288,2386.218,2573.114,2468.364,2506.651,2409.925,2407.868
03/15/17,1,2490.586,2407.503,2362.275,2546.512,2449.63,2475.679,2382.844,2383.677
03/15/17,2,2465.339,2386.408,2339.766,2523.242,2422.002,2447.151,2355.107,2358.221
03/15/17,3,2441.345,2368.398,2320.624,2506.337,2398.291,2428.96,2336.178,2339.368
03/15/17,4,2452.992,2394.569,2330.551,2515.212,2406.033,2437.909,2341.006,2348.96
03/15/17,5,2531.779,2460.752,2387.73,2588.275,2468.57,2502.832,2407.359,2402.333
03/15/17,6,2651.444,2568.784,2480.891,2732.986,2579.523,2643.805,2500.1,2500.181
03/15/17,7,2734.634,2655.108,2568.547,2850.191,2667.968,2742.547,2592.364,2588.996
03/15/17,8,2793.564,2740.897,2634.412,2913.019,2739.637,2798.67,2652.967,2663.769
03/15/17,9,2840.927,2783.219,2674.669,2942.633,2772.258,2834.688,2691.011,2700.913
03/15/17,10,2877.86,2808.535,2699.318,2965.044,2793.333,2868.518,2718.395,2729.316
03/15/17,11,2881.778,2813.649,2706.562,2973.212,2795.237,2891.336,2732.633,2734.819
03/15/17,12,2890.517,2815.541,2708.408,2977.016,2800.438,2902.683,2741.847,2737.62
03/15/17,13,2909.122,2836.399,2726.457,2997.71,2816.216,2924.218,2766.783,2757.911
03/15/17,14,2917.84,2836.049,2731.302,3001.41,2818.791,2929.71,2774.532,2763.001
03/15/17,15,2905.951,2818.016,2720.081,2985.524,2804.689,2924.039,2761.214,2751.366
03/15/17,16,2877.965,2788.249,2688.822,2946.145,2773.139,2887.51,2734.72,2723.583
03/15/17,17,2823.695,2726.698,2633.017,2879.785,2713.396,2835.485,2685.244,2665.625
03/15/17,18,2776.199,2699.104,2597.707,2823.872,2673.339,2787.157,2649.466,2628.626
03/15/17,19,2765.612,2675.867,2576.956,2809.155,2659.721,2776.264,2628.709,2609.811
03/15/17,20,2754.808,2652.155,2569.594,2801.29,2668.378,2766.762,2624.292,2599.316
03/15/17,21,2699.997,2605.528,2528.071,2751.529,2627.848,2715.549,2577.779,2556.875
03/15/17,22,2630.913,2543.404,2474.539,2684.719,2560.778,2636.242,2516.931,2499.673
03/15/17,23,2558.767,2478.193,2423.454,2618.543,2505.17,2564.908,2456.902,2445.357
03/16/17,0,2517.705,2430.977,2383.556,2560.892,2469.37,2515.188,2412.465,2415.927
03/16/17,1,2486.992,2404.835,2359.967,2534.579,2449.615,2485.731,2383.028,2391.374
03/16/17,2,2461.927,2384.078,2339.207,2511.268,2418.899,2457.799,2355.807,2366.894
03/16/17,3,2440.146,2365.67,2319.069,2493.738,2394.105,2440.176,2336.912,2347.909
03/16/17,4,2451.339,2392.429,2330.638,2500.137,2400.103,2448.089,2341.264,2356.572
03/16/17,5,2529.343,2457.942,2386.49,2570.016,2462.104,2513.414,2407.181,2409.687
03/16/17,6,2650.118,2565.74,2479.332,2717.327,2571.398,2656.021,2501.597,2507.326
03/16/17,7,2736.43,2652.102,2567.578,2840.665,2662.442,2769.625,2591.155,2596.174
03/16/17,8,2800.3,2741.09,2634.308,2907.993,2736.277,2831.965,2655.079,2669.769
03/16/17,9,2856.959,2784.021,2678.88,2943.054,2770.64,2871.287,2700.002,2710.297
03/16/17,10,2904.158,2810.113,2707.181,2975.381,2794.422,2900.394,2733.645,2742.119
03/16/17,11,2916.361,2817.3,2718.079,2986.608,2799.573,2916.392,2752.155,2751.832
03/16/17,12,2929.122,2822.195,2729.335,2992.116,2809.542,2927.012,2765.396,2757.529
03/16/17,13,2950.526,2844.476,2747.561,3012.01,2828.538,2951.185,2791.709,2781.166
03/16/17,14,2957.978,2844.306,2754.952,3020.473,2832.336,2962.47,2800.234,2789.671
03/16/17,15,2946.386,2826.248,2746.257,3006.495,2818.608,2957.424,2787.607,2779.969
03/16/17,16,2914.759,2795.852,2716.77,2968.19,2786.202,2921.066,2759.394,2752.282
03/16/17,17,2858.884,2732.387,2659.103,2902.99,2724.782,2862.979,2708.796,2692.351
03/16/17,18,2809.611,2704.06,2623.355,2850.602,2682.031,2810.474,2670.655,2651.958
03/16/17,19,2796.632,2677.899,2599.908,2834.623,2664.267,2798.367,2646.678,2630.187
03/16/17,20,2784.695,2652.594,2588.949,2823.929,2670.298,2787.565,2641.57,2618.592
03/16/17,21,2729.094,2603.328,2545.741,2773.981,2627.506,2733.37,2593.178,2574.199
03/16/17,22,2656.623,2539.36,2491.832,2703.174,2558.301,2651.408,2531.607,2516.606
03/16/17,23,2581.221,2472.249,2435.375,2633.064,2500.797,2579.93,2471.06,2460.655
03/17/17,0,2543.579,2458.159,2407.02,2590.663,2491.617,2536.135,2446.691,2434.568
03/17/17,1,2504.051,2421.294,2373.618,2556.636,2465.164,2499.17,2408.143,2399.091
03/17/17,2,2484.443,2401.422,2354.162,2536.538,2442.382,2475.553,2384.717,2380.771
03/17/17,3,2465.984,2387.308,2338.875,2525.343,2422.7,2466.632,2372.486,2370.204
03/17/17,4,2477.538,2411.675,2344.674,2531.963,2431.16,2475.913,2375.03,2377.121
03/17/17,5,2554.591,2475.452,2399.586,2605.921,2487.306,2538.771,2439.231,2429.751
03/17/17,6,2676.075,2584,2492.403,2756.657,2593.313,2677.865,2533.26,2527.861
03/17/17,7,2764.369,2664.715,2574.002,2880.999,2678.487,2781.546,2618.179,2611.646
03/17/17,8,2833.883,2754.752,2644.838,2950.724,2757.74,2846.18,2681.979,2684.131
03/17/17,9,2898.699,2810.698,2692.669,2992.848,2799.912,2885.35,2727.83,2727.715
03/17/17,10,2949.641,2841.838,2721.513,3029.34,2831.916,2915.25,2761.448,2760.472
03/17/17,11,2966.123,2859.399,2736.716,3050.861,2844.924,2937.206,2777.582,2774.129
03/17/17,12,2977.342,2871.433,2741.214,3059.278,2856.482,2948.224,2788.43,2778.257
03/17/17,13,2985.342,2886.868,2755.912,3075.851,2869.803,2966.376,2805.071,2796.344
03/17/17,14,2987.761,2885.683,2759.448,3082.214,2873.077,2972.559,2806.882,2799.39
03/17/17,15,2958.272,2850.625,2730.54,3048.719,2839.958,2947.866,2776.58,2773.878
03/17/17,16,2924.133,2813.976,2698.122,3000.634,2812.213,2915.872,2746.427,2744.786
03/17/17,17,2859.258,2746.834,2633.697,2921.299,2751.565,2853.535,2686.405,2686.731
03/17/17,18,2794.011,2700.937,2583.899,2849.898,2689.049,2790.856,2634.302,2635.134
03/17/17,19,2781.469,2673.996,2566.822,2829.672,2668.557,2775.034,2614.653,2614.032
03/17/17,20,2753.319,2634.332,2544.536,2808.449,2655.284,2745.203,2593.858,2584.826
03/17/17,21,2697.803,2582.81,2496.719,2758.446,2611.169,2693.568,2545.83,2538.355
03/17/17,22,2624.069,2513.512,2438.252,2689.383,2547.416,2618.692,2485.264,2473.954
03/17/17,23,2541.051,2433.99,2375.163,2608.287,2473.77,2535.315,2412.517,2401.877
03/18/17,0,2419.576,2312.641,2263.762,2481.987,2353.191,2408.717,2305.556,2294.015
03/18/17,1,2377.491,2277.628,2234.968,2447.154,2326.735,2373.085,2269.826,2265.579
03/18/17,2,2347.577,2252.799,2214.617,2418.602,2296.009,2341.078,2242.518,2239.877
03/18/17,3,2318.969,2230.305,2192.017,2394.672,2274.765,2319.27,2219.466,2217.02
03/18/17,4,2319.414,2248.513,2194.403,2393.408,2276.442,2318.412,2215.438,2216.582
03/18/17,5,2344.919,2271.874,2207.581,2411.163,2293.582,2335.902,2237.389,2227.163
03/18/17,6,2385.647,2303.55,2232.544,2459.159,2321.448,2389.752,2264.644,2256.862
03/18/17,7,2407.753,2314.882,2250.927,2503.711,2338.465,2427.487,2289.183,2278.456
03/18/17,8,2435.753,2344.764,2270.314,2519.963,2357.314,2438.07,2307.566,2303.429
03/18/17,9,2477.315,2383.313,2298.529,2556.63,2393.564,2464.556,2339.188,2336.719
03/18/17,10,2525.922,2416.057,2326.163,2596.705,2427.721,2497.522,2371.522,2370.597
03/18/17,11,2542.359,2423.618,2335.903,2612.742,2438.72,2510.247,2380.675,2378.35
03/18/17,12,2549.527,2423.373,2332.367,2612.854,2437.509,2511.025,2382.755,2372.546
03/18/17,13,2553.451,2429.244,2325.492,2612.675,2438.589,2515.975,2389.585,2372.203
03/18/17,14,2558.537,2425.491,2324.085,2611.77,2436.552,2518.548,2389.387,2373.931
03/18/17,15,2555.295,2421.582,2323.103,2606.764,2434.943,2520.868,2384.19,2372.63
03/18/17,16,2549.064,2418.871,2319.927,2599.297,2433.087,2514.191,2380.073,2368.336
03/18/17,17,2536.727,2416.077,2311.543,2589.244,2421.542,2509.206,2373.033,2360.159
03/18/17,18,2509.473,2408.22,2297.455,2555.181,2396.519,2490.15,2352.806,2343.956
03/18/17,19,2499.229,2385.979,2279.499,2547.988,2382.616,2488.574,2336.632,2330.798
03/18/17,20,2485.127,2363.087,2270.67,2545.035,2383.931,2481.182,2330.826,2320.894
03/18/17,21,2435.619,2317.368,2238.21,2503.577,2344.917,2438.028,2290.221,2280.168
03/18/17,22,2376.028,2258.862,2195.562,2443.524,2288.252,2371.286,2238.374,2225.454
03/18/17,23,2317.25,2208.102,2155.754,2387.352,2241.14,2315.857,2191.203,2181.343
03/19/17,0,2280.051,2170.223,2130.516,2340.952,2208.752,2280.462,2163.436,2159.127
03/19/17,1,2248.102,2143.568,2110.21,2315.04,2182.472,2252.511,2136.167,2140.328
03/19/17,2,2233.695,2133.812,2102.01,2301.45,2165.752,2234.25,2121.145,2129.717
03/19/17,3,2216.535,2124.048,2090.944,2290.849,2152.737,2222.794,2109.978,2120.689
03/19/17,4,2212.129,2134.879,2085.849,2285.813,2143.639,2217.919,2099.643,2114.08
03/19/17,5,2232.62,2152.047,2100.685,2302.408,2157.868,2232.705,2115.858,2123.887
03/19/17,6,2254.533,2167.312,2111.242,2329.2,2175.248,2253.682,2126.563,2137.002
03/19/17,7,2253.709,2157.784,2111.583,2335.198,2180.469,2280.841,2129.978,2138.795
03/19/17,8,2255.096,2169.343,2112.273,2329.332,2179.208,2269.521,2128.916,2136.242
03/19/17,9,2291.355,2199.563,2137.652,2358.063,2205.412,2285.669,2159.596,2154.539
03/19/17,10,2335.684,2228.709,2162.852,2393.56,2237.54,2313.979,2191.959,2181.866
03/19/17,11,2374.662,2256.575,2189.148,2431.886,2272.879,2347.942,2225.507,2209.759
03/19/17,12,2402.048,2280.642,2206.315,2461.786,2298.766,2371.243,2247.099,2229.218
03/19/17,13,2422.846,2304.356,2218.15,2488.283,2317.86,2391.969,2264.324,2246.921
03/19/17,14,2439.383,2311.738,2227.324,2502.398,2335.523,2408.012,2272.739,2258.788
03/19/17,15,2451.768,2324.077,2240.344,2511.247,2349.122,2421.045,2282.653,2272.241
03/19/17,16,2459.398,2330.777,2246.028,2516.441,2361.267,2424.47,2290.421,2280.741
03/19/17,17,2461.395,2334.381,2248.596,2517.747,2366.873,2432.338,2293.383,2284.202
03/19/17,18,2441.075,2326.197,2236.818,2497.692,2347.671,2420.287,2278.968,2269.581
03/19/17,19,2430.459,2302.977,2219.563,2487.184,2328.115,2415.876,2260.646,2254.502
03/19/17,20,2430.812,2293.05,2223.56,2495.431,2338.417,2416.501,2267.982,2259.645
03/19/17,21,2415.796,2283.248,2218.606,2474.843,2332.901,2403.018,2261.024,2252.245
03/19/17,22,2382.424,2258.156,2200.211,2439.503,2302.828,2370.021,2239.976,2228.862
03/19/17,23,2348.304,2231.512,2188.008,2406.791,2277.068,2344.061,2219.764,2212.351
03/20/17,0,2358.988,2248.712,2209.573,2407.325,2287.827,2341.963,2232.285,2233.7
03/20/17,1,2338.992,2238.003,2197.269,2393.052,2279.235,2329.256,2216.356,2223.06
03/20/17,2,2328.748,2230.672,2188.381,2381.23,2265.224,2316.208,2201.652,2213.031
03/20/17,3,2324.549,2233.035,2188.972,2384.699,2258.395,2318.467,2201.938,2215.11
03/20/17,4,2362.318,2281.546,2222.552,2421.023,2282.86,2350.358,2230.374,2249.509
03/20/17,5,2461.028,2368.787,2294.31,2512.75,2359.444,2433.463,2311.512,2319.826
03/20/17,6,2600.021,2506.707,2408.438,2686.118,2487.379,2592.604,2426.557,2437.997
03/20/17,7,2727.735,2625.704,2531.345,2843.775,2616.995,2729.681,2548.745,2560.322
03/20/17,8,2827.011,2743.336,2632.104,2949.514,2731.564,2821.135,2644.72,2665.402
03/20/17,9,2894.736,2800.554,2685.36,3005.37,2786.634,2868.359,2695.452,2715.275
03/20/17,10,2951.193,2841.853,2722.93,3056.4,2835.398,2909.16,2737.051,2759.968
03/20/17,11,2974.715,2869.274,2744.811,3091.876,2864.907,2934.881,2760.991,2782.347
03/20/17,12,2994.545,2887.679,2754.785,3116.641,2885.44,2953.487,2778.307,2794.402
03/20/17,13,3014.754,2915.932,2776.835,3148.894,2911.085,2979.557,2802.695,2819.857
03/20/17,14,3031.925,2928.01,2785.955,3166.4,2924.089,2995.023,2812.116,2829.895
03/20/17,15,3027.778,2918.655,2777.471,3155.805,2916.985,2990.109,2803.226,2822.818
03/20/17,16,3003.455,2891.076,2748.927,3116.504,2891.099,2957.747,2779.191,2799.804
03/20/17,17,2932.204,2813.106,2684.039,3026.477,2817.995,2888.055,2720.187,2732.261
03/20/17,18,2865.607,2771.516,2637.675,2952.074,2762.347,2831.117,2673.857,2686.086
03/20/17,19,2845.442,2737.444,2614.605,2922.633,2734.034,2814.396,2649.906,2663.62
03/20/17,20,2831.265,2697.014,2600.495,2904.274,2729.633,2799.957,2640.396,2646.537
03/20/17,21,2771.527,2646.409,2559.662,2849.194,2682.064,2749.539,2597.207,2602.407
03/20/17,22,2689.719,2572.735,2496.261,2768.369,2603.727,2662.656,2531.808,2536.468
03/20/17,23,2613.613,2506.598,2447.423,2690.677,2541.873,2594.702,2473.6,2479.863
03/21/17,0,2556.723,2442.928,2405.583,2615.283,2496.011,2534.685,2426.421,2432.753
03/21/17,1,2520.127,2415.623,2378.83,2582.124,2469.654,2505.258,2395.113,2405.993
03/21/17,2,2491.168,2390.666,2353.728,2551.236,2440.341,2474.419,2365.984,2378.71
03/21/17,3,2464.43,2373.637,2333.535,2530.463,2411.472,2456.724,2346.462,2359.175
03/21/17,4,2474.996,2396.216,2340.982,2537.207,2412.137,2464.756,2349.496,2365.501
03/21/17,5,2554.366,2464.243,2397.287,2608.066,2471.485,2530.103,2413.834,2417.839
03/21/17,6,2671.755,2577.515,2489.186,2759.245,2578.932,2670.256,2507.38,2512.737
03/21/17,7,2757.767,2660.145,2576.201,2877.844,2670.563,2775.826,2592.262,2599.356
03/21/17,8,2833.008,2752.018,2649.241,2956.756,2755.28,2838.964,2660.871,2681.484
03/21/17,9,2900.27,2805.406,2699.248,3010.02,2805.149,2880.325,2708.724,2732.513
03/21/17,10,2951.348,2840.942,2729.806,3055.406,2844.273,2915.148,2743.664,2774.644
03/21/17,11,2972.21,2860.33,2745.559,3079.474,2864.293,2934.264,2763.412,2794.152
03/21/17,12,2988.658,2872.669,2752.283,3097.202,2879.998,2946.861,2777.498,2804.372
03/21/17,13,3015.029,2903.74,2776.354,3129.165,2903.666,2974.978,2803.794,2830.941
03/21/17,14,3029.525,2913.703,2784.409,3142.091,2914.594,2989.033,2812.672,2839.359
03/21/17,15,3021.736,2901.782,2775.598,3127.689,2902.293,2982.95,2801.232,2829.592
03/21/17,16,2991.987,2872.451,2744.147,3082.498,2868.484,2945.487,2773.519,2801.686
03/21/17,17,2929.894,2803.295,2683.665,3005.311,2800.892,2884.955,2721.225,2739.939
